route_id,trip_id,service_id,trip_short_name,start_time,end_time
22-2-22,22-2-1022-31980,295-296-297-298-299-300-302-303-304-305-307,22,08:53:00,09:12:00
22-1-22,22-1-1-33720,295-296-297-298-299-300-302-303-304-305-307,22,09:22:00,09:41:00
22-2-22,22-2-1022-39180,295-296-297-298-299-300-302-303-304-305-307,22,10:53:00,11:12:00
22-1-22,22-1-1-40920,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,11:22:00,11:41:00
22-2-22,22-2-1022-46380,295-296-297-298-299-300-302-303-304-305-307,22,12:53:00,13:12:00
22-1-22,22-1-1-48120,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,13:22:00,13:41:00
22-2-22,22-2-1022-53580,295-296-297-298-299-300-302-303-304-305-307,22,14:53:00,15:12:00
22-1-22,22-1-1-55320,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,15:22:00,15:41:00
22-2-22,22-2-1022-60780,295-296-297-298-299-300-302-303-304-305-307,22,16:53:00,17:12:00
22-1-22,22-1-1-62520,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,17:22:00,17:41:00
22-2-22,22-2-1022-67980,295-296-297-298-299-300-302-303-304-305-307,22,18:53:00,19:12:00
22-1-22,22-1-1-69720,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,19:22:00,19:41:00
22-2-22,22-2-2022-75180,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,20:53:00,21:10:00
22-1-22,22-1-1-76920,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,21:22:00,21:41:00
22-2-22,22-2-1022-22380,295-296-297-298-299-302-303-304-305,22,06:13:00,06:32:00
22-1-22,22-1-1-24120,295-296-297-298-299-300-302-303-304-305-307,22,06:42:00,07:01:00
22-2-22,22-2-1022-29580,295-296-297-298-299-302-303-304-305,22,08:13:00,08:32:00
22-1-22,22-1-1-31320,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,08:42:00,09:01:00
22-2-22,22-2-1022-36780,295-296-297-298-299-300-302-303-304-305-307,22,10:13:00,10:32:00
22-1-22,22-1-1-38520,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,10:42:00,11:01:00
22-2-22,22-2-1022-43980,295-296-297-298-299-300-302-303-304-305-307,22,12:13:00,12:32:00
22-1-22,22-1-1-45720,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,12:42:00,13:01:00
22-2-22,22-2-1022-51180,295-296-297-298-299-300-302-303-304-305-307,22,14:13:00,14:32:00
22-1-22,22-1-1-52920,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,14:42:00,15:01:00
22-2-22,22-2-1022-58380,295-296-297-298-299-300-302-303-304-305-307,22,16:13:00,16:32:00
22-1-22,22-1-1-60120,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,16:42:00,17:01:00
22-2-22,22-2-1022-65580,295-296-297-298-299-300-302-303-304-305-307,22,18:13:00,18:32:00
22-1-22,22-1-1-67320,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,18:42:00,19:01:00
22-2-22,22-2-1022-72780,295-296-297-298-299-300-302-303-304-305-307,22,20:13:00,20:32:00
22-1-22,22-1-1-74520,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,20:42:00,21:01:00
22-2-22,22-2-2022-79980,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,22:13:00,22:30:00
22-1-22,22-1-1-81720,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,22:42:00,23:01:00
22-122-22,22-122-1-18240,295-296-297-298-299-302-303-304-305,22,05:04:00,05:22:00
22-1-22,22-1-1-19920,295-296-297-298-299-302-303-304-305,22,05:32:00,05:51:00
22-2-22,22-2-1022-25380,295-296-297-298-299-302-303-304-305,22,07:03:00,07:22:00
22-1-22,22-1-1-27120,295-296-297-298-299-302-303-304-305,22,07:32:00,07:51:00
22-2-22,22-2-1022-32580,295-296-297-298-299-300-302-303-304-305-307,22,09:03:00,09:22:00
22-1-22,22-1-1-34320,295-296-297-298-299-300-302-303-304-305-307,22,09:32:00,09:51:00
22-2-22,22-2-1022-39780,295-296-297-298-299-300-302-303-304-305-307,22,11:03:00,11:22:00
22-1-22,22-1-1-41520,295-296-297-298-299-300-302-303-304-305-307,22,11:32:00,11:51:00
22-2-22,22-2-1022-46980,295-296-297-298-299-300-302-303-304-305-307,22,13:03:00,13:22:00
22-1-22,22-1-1-48720,295-296-297-298-299-300-302-303-304-305-307,22,13:32:00,13:51:00
22-2-22,22-2-1022-54180,295-296-297-298-299-300-302-303-304-305-307,22,15:03:00,15:22:00
22-1-22,22-1-1-55920,295-296-297-298-299-300-302-303-304-305-307,22,15:32:00,15:51:00
22-2-22,22-2-1022-61380,295-296-297-298-299-300-302-303-304-305-307,22,17:03:00,17:22:00
22-1-22,22-1-1-63120,295-296-297-298-299-300-302-303-304-305-307,22,17:32:00,17:51:00
22-2-22,22-2-1022-68580,295-296-297-298-299-300-302-303-304-305-307,22,19:03:00,19:22:00
22-1-22,22-1-1-70320,295-296-297-298-299-300-302-303-304-305-307,22,19:32:00,19:51:00
22-2-22,22-2-1022-19380,295-296-297-298-299-302-303-304-305,22,05:23:00,05:42:00
22-1-22,22-1-1-21120,295-296-297-298-299-302-303-304-305,22,05:52:00,06:11:00
22-2-22,22-2-1022-26580,295-296-297-298-299-300-302-303-304-305-307,22,07:23:00,07:42:00
22-1-22,22-1-1-28320,295-296-297-298-299-302-303-304-305,22,07:52:00,08:11:00
22-2-22,22-2-1022-33780,295-296-297-298-299-300-302-303-304-305-307,22,09:23:00,09:42:00
22-1-22,22-1-1-35520,295-296-297-298-299-300-302-303-304-305-307,22,09:52:00,10:11:00
22-2-22,22-2-1022-40980,295-296-297-298-299-300-302-303-304-305-307,22,11:23:00,11:42:00
22-1-22,22-1-1-42720,295-296-297-298-299-300-302-303-304-305-307,22,11:52:00,12:11:00
22-2-22,22-2-1022-48180,295-296-297-298-299-300-302-303-304-305-307,22,13:23:00,13:42:00
22-1-22,22-1-1-49920,295-296-297-298-299-300-302-303-304-305-307,22,13:52:00,14:11:00
22-2-22,22-2-1022-55380,295-296-297-298-299-300-302-303-304-305-307,22,15:23:00,15:42:00
22-1-22,22-1-1-57120,295-296-297-298-299-300-302-303-304-305-307,22,15:52:00,16:11:00
22-2-22,22-2-1022-62580,295-296-297-298-299-300-302-303-304-305-307,22,17:23:00,17:42:00
22-1-22,22-1-1-64320,295-296-297-298-299-300-302-303-304-305-307,22,17:52:00,18:11:00
22-2-22,22-2-1022-69780,295-296-297-298-299-300-302-303-304-305-307,22,19:23:00,19:42:00
22-1-22,22-1-1-71520,295-296-297-298-299-300-302-303-304-305-307,22,19:52:00,20:11:00
22-2-22,22-2-1022-22980,295-296-297-298-299-300-302-303-304-305-307,22,06:23:00,06:42:00
22-1-22,22-1-1-24720,295-296-297-298-299-302-303-304-305,22,06:52:00,07:11:00
22-2-22,22-2-1022-30180,295-296-297-298-299-300-302-303-304-305-307,22,08:23:00,08:42:00
22-1-22,22-1-1-31920,295-296-297-298-299-300-302-303-304-305-307,22,08:52:00,09:11:00
22-2-22,22-2-1022-37380,295-296-297-298-299-300-302-303-304-305-307,22,10:23:00,10:42:00
22-1-22,22-1-1-39120,295-296-297-298-299-300-302-303-304-305-307,22,10:52:00,11:11:00
22-2-22,22-2-1022-44580,295-296-297-298-299-300-302-303-304-305-307,22,12:23:00,12:42:00
22-1-22,22-1-1-46320,295-296-297-298-299-300-302-303-304-305-307,22,12:52:00,13:11:00
22-2-22,22-2-1022-51780,295-296-297-298-299-300-302-303-304-305-307,22,14:23:00,14:42:00
22-1-22,22-1-1-53520,295-296-297-298-299-300-302-303-304-305-307,22,14:52:00,15:11:00
22-2-22,22-2-1022-58980,295-296-297-298-299-300-302-303-304-305-307,22,16:23:00,16:42:00
22-1-22,22-1-1-60720,295-296-297-298-299-300-302-303-304-305-307,22,16:52:00,17:11:00
22-2-22,22-2-1022-66180,295-296-297-298-299-300-302-303-304-305-307,22,18:23:00,18:42:00
22-1-22,22-1-1-67920,295-296-297-298-299-300-302-303-304-305-307,22,18:52:00,19:11:00
22-2-22,22-2-1022-73380,295-296-297-298-299-300-302-303-304-305-307,22,20:23:00,20:42:00
22-121-22,22-121-4-75120,295-296-297-298-299-300-302-303-304-305-307,22,20:52:00,21:08:00
22-2-22,22-2-1022-20580,295-296-297-298-299-302-303-304-305,22,05:43:00,06:02:00
22-1-22,22-1-1-22320,295-296-297-298-299-300-302-303-304-305-307,22,06:12:00,06:31:00
22-2-22,22-2-1022-27780,295-296-297-298-299-302-303-304-305,22,07:43:00,08:02:00
22-1-22,22-1-1-29520,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,08:12:00,08:31:00
22-2-22,22-2-1022-34980,295-296-297-298-299-300-302-303-304-305-307,22,09:43:00,10:02:00
22-1-22,22-1-1-36720,295-296-297-298-299-300-302-303-304-305-307,22,10:12:00,10:31:00
22-2-22,22-2-1022-42180,295-296-297-298-299-300-302-303-304-305-307,22,11:43:00,12:02:00
22-1-22,22-1-1-43920,295-296-297-298-299-300-302-303-304-305-307,22,12:12:00,12:31:00
22-2-22,22-2-1022-49380,295-296-297-298-299-300-302-303-304-305-307,22,13:43:00,14:02:00
22-1-22,22-1-1-51120,295-296-297-298-299-300-302-303-304-305-307,22,14:12:00,14:31:00
22-2-22,22-2-1022-56580,295-296-297-298-299-300-302-303-304-305-307,22,15:43:00,16:02:00
22-1-22,22-1-1-58320,295-296-297-298-299-300-302-303-304-305-307,22,16:12:00,16:31:00
22-2-22,22-2-1022-63780,295-296-297-298-299-300-302-303-304-305-307,22,17:43:00,18:02:00
22-1-22,22-1-1-65520,295-296-297-298-299-300-302-303-304-305-307,22,18:12:00,18:31:00
22-2-22,22-2-1022-70980,295-296-297-298-299-300-302-303-304-305-307,22,19:43:00,20:02:00
22-1-22,22-1-1-72720,295-296-297-298-299-300-302-303-304-305-307,22,20:12:00,20:31:00
22-2-22,22-2-1022-24180,295-296-297-298-299-302-303-304-305,22,06:43:00,07:02:00
22-1-22,22-1-1-25920,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,07:12:00,07:31:00
22-2-22,22-2-1022-31380,295-296-297-298-299-300-302-303-304-305-307,22,08:43:00,09:02:00
22-1-22,22-1-1-33120,295-296-297-298-299-300-301-302-303-304-305-306-307-308,22,09:12:00,09:31:00
22-2-22,22-2-1022-38580,295-296-297-298-299-300-302-303-304-305-307,22,10:43:00,11:02:00
22-1-22,22-1-1-40320,295-296-297-298-299-300-302-303-304-305-307,22,11:12:00,11:31:00
22-2-22,22-2-1022-45780,295-296-297-298-299-300-302-303-304-305-307,22,12:43:00,13:02:00
22-1-22,22-1-1-47520,295-296-297-298-299-300-302-303-304-305-307,22,13:12:00,13:31:00
22-2-22,22-2-1022-52980,295-296-297-298-299-300-302-303-304-305-307,22,14:43:00,15:02:00
